"ccaa","year","codigo","variable","value"
"Ceuta",2011,"18","asal_horas_pactadas",36
"Ceuta",2009,"18","asal_horas_pactadas",37
"Ceuta",2012,"18","asal_horas_pactadas",37
"Ceuta",2015,"18","asal_horas_pactadas",37
"Ceuta",2013,"18","asal_horas_pactadas",36
"Ceuta",2014,"18","asal_horas_pactadas",37
"Comunidad Valenciana",2006,"10","asal_horas_pactadas",38
"Comunidad Valenciana",2007,"10","asal_horas_pactadas",38
"Comunidad Valenciana",2008,"10","asal_horas_pactadas",38
"Comunidad Valenciana",2011,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2009,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2015,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2013,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2014,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2012,"10","asal_horas_pactadas",37
"Comunidad Valenciana",2010,"10","asal_horas_pactadas",37
"Extremadura",2008,"11","asal_horas_pactadas",37
"Extremadura",2012,"11","asal_horas_pactadas",36
"Extremadura",2010,"11","asal_horas_pactadas",37
"Extremadura",2013,"11","asal_horas_pactadas",37
"Extremadura",2006,"11","asal_horas_pactadas",37
"Extremadura",2009,"11","asal_horas_pactadas",37
"Extremadura",2007,"11","asal_horas_pactadas",37
"Extremadura",2011,"11","asal_horas_pactadas",36
"Extremadura",2014,"11","asal_horas_pactadas",37
"Extremadura",2015,"11","asal_horas_pactadas",37
"Galicia",2006,"12","asal_horas_pactadas",38
"Galicia",2007,"12","asal_horas_pactadas",38
"Galicia",2010,"12","asal_horas_pactadas",38
"Galicia",2008,"12","asal_horas_pactadas",38
"Galicia",2014,"12","asal_horas_pactadas",37
"Galicia",2012,"12","asal_horas_pactadas",37
"Galicia",2015,"12","asal_horas_pactadas",37
"Galicia",2013,"12","asal_horas_pactadas",37
"Galicia",2011,"12","asal_horas_pactadas",38
"Galicia",2009,"12","asal_horas_pactadas",38
"Madrid (Comunidad de)",2011,"13","asal_horas_pactadas",38
"Madrid (Comunidad de)",2009,"13","asal_horas_pactadas",38
"Madrid (Comunidad de)",2007,"13","asal_horas_pactadas",38
"Madrid (Comunidad de)",2008,"13","asal_horas_pactadas",37
"Madrid (Comunidad de)",2006,"13","asal_horas_pactadas",38
"Madrid (Comunidad de)",2012,"13","asal_horas_pactadas",38
"Madrid (Comunidad de)",2010,"13","asal_horas_pactadas",37
"Madrid (Comunidad de)",2013,"13","asal_horas_pactadas",37
"Madrid (Comunidad de)",2014,"13","asal_horas_pactadas",37
"Madrid (Comunidad de)",2015,"13","asal_horas_pactadas",37
"Melilla",2008,"19","asal_horas_pactadas",37
"Melilla",2012,"19","asal_horas_pactadas",37
"Melilla",2010,"19","asal_horas_pactadas",37
"Melilla",2013,"19","asal_horas_pactadas",35
"Melilla",2006,"19","asal_horas_pactadas",36
"Melilla",2009,"19","asal_horas_pactadas",37
"Melilla",2007,"19","asal_horas_pactadas",37
"Melilla",2011,"19","asal_horas_pactadas",36
"Melilla",2014,"19","asal_horas_pactadas",36
"Melilla",2015,"19","asal_horas_pactadas",36
"Murcia (Región de)",2013,"14","asal_horas_pactadas",37
"Murcia (Región de)",2009,"14","asal_horas_pactadas",38
"Murcia (Región de)",2011,"14","asal_horas_pactadas",37
"Murcia (Región de)",2014,"14","asal_horas_pactadas",37
"Murcia (Región de)",2007,"14","asal_horas_pactadas",38
"Murcia (Región de)",2010,"14","asal_horas_pactadas",37
"Murcia (Región de)",2008,"14","asal_horas_pactadas",38
"Murcia (Región de)",2006,"14","asal_horas_pactadas",38
"Murcia (Región de)",2012,"14","asal_horas_pactadas",37
"Murcia (Región de)",2015,"14","asal_horas_pactadas",37
"Nacional",2014,"0","asal_horas_pactadas",37
"Nacional",2010,"0","asal_horas_pactadas",37
"Nacional",2008,"0","asal_horas_pactadas",38
"Nacional",2006,"0","asal_horas_pactadas",38
"Nacional",2012,"0","asal_horas_pactadas",37
"Nacional",2015,"0","asal_horas_pactadas",37
"Nacional",2013,"0","asal_horas_pactadas",37
"Nacional",2011,"0","asal_horas_pactadas",37
"Nacional",2009,"0","asal_horas_pactadas",37
"Nacional",2007,"0","asal_horas_pactadas",38
"Navarra (Comunidad Foral de)",2015,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2013,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2011,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2009,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2007,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2008,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2014,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2012,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2010,"15","asal_horas_pactadas",37
"Navarra (Comunidad Foral de)",2006,"15","asal_horas_pactadas",37
"País Vasco",2015,"16","asal_horas_pactadas",36
"País Vasco",2013,"16","asal_horas_pactadas",37
"País Vasco",2011,"16","asal_horas_pactadas",37
"País Vasco",2009,"16","asal_horas_pactadas",37
"País Vasco",2007,"16","asal_horas_pactadas",37
"País Vasco",2008,"16","asal_horas_pactadas",37
"País Vasco",2014,"16","asal_horas_pactadas",36
"País Vasco",2012,"16","asal_horas_pactadas",36
"País Vasco",2010,"16","asal_horas_pactadas",37
"País Vasco",2006,"16","asal_horas_pactadas",37
"Rioja (La)",2009,"17","asal_horas_pactadas",37
"Rioja (La)",2006,"17","asal_horas_pactadas",37
"Rioja (La)",2007,"17","asal_horas_pactadas",37
"Rioja (La)",2010,"17","asal_horas_pactadas",37
"Rioja (La)",2008,"17","asal_horas_pactadas",37
"Rioja (La)",2011,"17","asal_horas_pactadas",37
"Rioja (La)",2014,"17","asal_horas_pactadas",37
"Rioja (La)",2012,"17","asal_horas_pactadas",37
"Rioja (La)",2015,"17","asal_horas_pactadas",37
"Rioja (La)",2013,"17","asal_horas_pactadas",37
"Andalucía",2008,"1","asal_horas_hab",38
"Andalucía",2006,"1","asal_horas_hab",39
"Andalucía",2009,"1","asal_horas_hab",38
"Andalucía",2007,"1","asal_horas_hab",39
"Andalucía",2010,"1","asal_horas_hab",38
"Andalucía",2013,"1","asal_horas_hab",37
"Andalucía",2011,"1","asal_horas_hab",38
"Andalucía",2014,"1","asal_horas_hab",37
"Andalucía",2015,"1","asal_horas_hab",37
"Andalucía",2012,"1","asal_horas_hab",37
"Aragón",2007,"2","asal_horas_hab",39
"Aragón",2008,"2","asal_horas_hab",39
"Aragón",2006,"2","asal_horas_hab",38
"Aragón",2009,"2","asal_horas_hab",38
"Aragón",2012,"2","asal_horas_hab",38
"Aragón",2010,"2","asal_horas_hab",38
"Aragón",2013,"2","asal_horas_hab",38
"Aragón",2014,"2","asal_horas_hab",38
"Aragón",2015,"2","asal_horas_hab",38
"Aragón",2011,"2","asal_horas_hab",38
"Asturias (Principado de)",2006,"3","asal_horas_hab",39
"Asturias (Principado de)",2009,"3","asal_horas_hab",38
"Asturias (Principado de)",2015,"3","asal_horas_hab",38
"Asturias (Principado de)",2013,"3","asal_horas_hab",38
"Asturias (Principado de)",2011,"3","asal_horas_hab",38
"Asturias (Principado de)",2014,"3","asal_horas_hab",38
"Asturias (Principado de)",2007,"3","asal_horas_hab",39
"Asturias (Principado de)",2010,"3","asal_horas_hab",38
"Asturias (Principado de)",2008,"3","asal_horas_hab",39
"Asturias (Principado de)",2012,"3","asal_horas_hab",38
"Balears (Illes)",2014,"4","asal_horas_hab",38
"Balears (Illes)",2010,"4","asal_horas_hab",38
"Balears (Illes)",2008,"4","asal_horas_hab",38
"Balears (Illes)",2006,"4","asal_horas_hab",39
"Balears (Illes)",2012,"4","asal_horas_hab",37
"Balears (Illes)",2015,"4","asal_horas_hab",37
"Balears (Illes)",2013,"4","asal_horas_hab",38
"Balears (Illes)",2011,"4","asal_horas_hab",37
"Balears (Illes)",2009,"4","asal_horas_hab",38
"Balears (Illes)",2007,"4","asal_horas_hab",39
"Canarias",2006,"5","asal_horas_hab",39
"Canarias",2007,"5","asal_horas_hab",39
"Canarias",2008,"5","asal_horas_hab",39
"Canarias",2011,"5","asal_horas_hab",38
"Canarias",2009,"5","asal_horas_hab",39
"Canarias",2015,"5","asal_horas_hab",38
"Canarias",2013,"5","asal_horas_hab",38
"Canarias",2014,"5","asal_horas_hab",38
"Canarias",2012,"5","asal_horas_hab",38
"Canarias",2010,"5","asal_horas_hab",38
"Cantabria",2008,"6","asal_horas_hab",38
"Cantabria",2006,"6","asal_horas_hab",39
"Cantabria",2009,"6","asal_horas_hab",38
"Cantabria",2007,"6","asal_horas_hab",39
"Cantabria",2010,"6","asal_horas_hab",38
"Cantabria",2013,"6","asal_horas_hab",38
"Cantabria",2011,"6","asal_horas_hab",38
"Cantabria",2014,"6","asal_horas_hab",37
"Cantabria",2015,"6","asal_horas_hab",37
"Cantabria",2012,"6","asal_horas_hab",38
"Castilla y León",2010,"7","asal_horas_hab",38
"Castilla y León",2008,"7","asal_horas_hab",38
"Castilla y León",2006,"7","asal_horas_hab",38
"Castilla y León",2007,"7","asal_horas_hab",38
"Castilla y León",2011,"7","asal_horas_hab",38
"Castilla y León",2009,"7","asal_horas_hab",38
"Castilla y León",2012,"7","asal_horas_hab",38
"Castilla y León",2015,"7","asal_horas_hab",38
"Castilla y León",2013,"7","asal_horas_hab",37
"Castilla y León",2014,"7","asal_horas_hab",37
"Castilla-La Mancha",2006,"8","asal_horas_hab",39
"Castilla-La Mancha",2009,"8","asal_horas_hab",38
"Castilla-La Mancha",2015,"8","asal_horas_hab",38
"Castilla-La Mancha",2013,"8","asal_horas_hab",38
"Castilla-La Mancha",2011,"8","asal_horas_hab",38
"Castilla-La Mancha",2014,"8","asal_horas_hab",38
"Castilla-La Mancha",2007,"8","asal_horas_hab",39
"Castilla-La Mancha",2010,"8","asal_horas_hab",38
"Castilla-La Mancha",2008,"8","asal_horas_hab",38
"Castilla-La Mancha",2012,"8","asal_horas_hab",38
"Cataluña",2008,"9","asal_horas_hab",38
"Cataluña",2014,"9","asal_horas_hab",37
"Cataluña",2012,"9","asal_horas_hab",37
"Cataluña",2010,"9","asal_horas_hab",38
"Cataluña",2013,"9","asal_horas_hab",37
"Cataluña",2006,"9","asal_horas_hab",39
"Cataluña",2009,"9","asal_horas_hab",38
"Cataluña",2015,"9","asal_horas_hab",37
"Cataluña",2011,"9","asal_horas_hab",38
"Cataluña",2007,"9","asal_horas_hab",38
"Ceuta",2010,"18","asal_horas_hab",37
"Ceuta",2008,"18","asal_horas_hab",38
"Ceuta",2006,"18","asal_horas_hab",38
"Ceuta",2007,"18","asal_horas_hab",37
"Ceuta",2011,"18","asal_horas_hab",36
"Ceuta",2009,"18","asal_horas_hab",37
"Ceuta",2012,"18","asal_horas_hab",37
"Ceuta",2015,"18","asal_horas_hab",37
"Ceuta",2013,"18","asal_horas_hab",36
"Ceuta",2014,"18","asal_horas_hab",37
"Comunidad Valenciana",2006,"10","asal_horas_hab",39
"Comunidad Valenciana",2007,"10","asal_horas_hab",39
"Comunidad Valenciana",2008,"10","asal_horas_hab",39
"Comunidad Valenciana",2011,"10","asal_horas_hab",38
"Comunidad Valenciana",2009,"10","asal_horas_hab",38
"Comunidad Valenciana",2015,"10","asal_horas_hab",38
"Comunidad Valenciana",2013,"10","asal_horas_hab",38
"Comunidad Valenciana",2014,"10","asal_horas_hab",38
"Comunidad Valenciana",2012,"10","asal_horas_hab",38
"Comunidad Valenciana",2010,"10","asal_horas_hab",38
"Extremadura",2008,"11","asal_horas_hab",38
"Extremadura",2012,"11","asal_horas_hab",37
"Extremadura",2010,"11","asal_horas_hab",38
"Extremadura",2013,"11","asal_horas_hab",37
"Extremadura",2006,"11","asal_horas_hab",38
"Extremadura",2009,"11","asal_horas_hab",38
"Extremadura",2007,"11","asal_horas_hab",38
"Extremadura",2011,"11","asal_horas_hab",37
"Extremadura",2014,"11","asal_horas_hab",37
"Extremadura",2015,"11","asal_horas_hab",37
"Galicia",2006,"12","asal_horas_hab",39
"Galicia",2007,"12","asal_horas_hab",39
"Galicia",2010,"12","asal_horas_hab",39
"Galicia",2008,"12","asal_horas_hab",39
"Galicia",2014,"12","asal_horas_hab",38
"Galicia",2012,"12","asal_horas_hab",38
"Galicia",2015,"12","asal_horas_hab",38
"Galicia",2013,"12","asal_horas_hab",38
"Galicia",2011,"12","asal_horas_hab",39
"Galicia",2009,"12","asal_horas_hab",39
"Madrid (Comunidad de)",2011,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2009,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2007,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2008,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2006,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2012,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2010,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2013,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2014,"13","asal_horas_hab",39
"Madrid (Comunidad de)",2015,"13","asal_horas_hab",38
"Melilla",2008,"19","asal_horas_hab",37
"Melilla",2012,"19","asal_horas_hab",37
"Melilla",2010,"19","asal_horas_hab",37
"Melilla",2013,"19","asal_horas_hab",36
"Melilla",2006,"19","asal_horas_hab",37
"Melilla",2009,"19","asal_horas_hab",37
"Melilla",2007,"19","asal_horas_hab",37
"Melilla",2011,"19","asal_horas_hab",36
"Melilla",2014,"19","asal_horas_hab",36
"Melilla",2015,"19","asal_horas_hab",36
"Murcia (Región de)",2013,"14","asal_horas_hab",38
"Murcia (Región de)",2009,"14","asal_horas_hab",38
"Murcia (Región de)",2011,"14","asal_horas_hab",38
"Murcia (Región de)",2014,"14","asal_horas_hab",38
"Murcia (Región de)",2007,"14","asal_horas_hab",39
"Murcia (Región de)",2010,"14","asal_horas_hab",38
"Murcia (Región de)",2008,"14","asal_horas_hab",39
"Murcia (Región de)",2006,"14","asal_horas_hab",39
"Murcia (Región de)",2012,"14","asal_horas_hab",38
"Murcia (Región de)",2015,"14","asal_horas_hab",38
"Nacional",2014,"0","asal_horas_hab",38
"Nacional",2010,"0","asal_horas_hab",38
"Nacional",2008,"0","asal_horas_hab",38
"Nacional",2006,"0","asal_horas_hab",39
"Nacional",2012,"0","asal_horas_hab",38
"Nacional",2015,"0","asal_horas_hab",37
"Nacional",2013,"0","asal_horas_hab",38
"Nacional",2011,"0","asal_horas_hab",38
"Nacional",2009,"0","asal_horas_hab",38
"Nacional",2007,"0","asal_horas_hab",39
"Navarra (Comunidad Foral de)",2015,"15","asal_horas_hab",37
"Navarra (Comunidad Foral de)",2013,"15","asal_horas_hab",38
"Navarra (Comunidad Foral de)",2011,"15","asal_horas_hab",37
"Navarra (Comunidad Foral de)",2009,"15","asal_horas_hab",38
"Navarra (Comunidad Foral de)",2007,"15","asal_horas_hab",38
"Navarra (Comunidad Foral de)",2008,"15","asal_horas_hab",38
"Navarra (Comunidad Foral de)",2014,"15","asal_horas_hab",37
"Navarra (Comunidad Foral de)",2012,"15","asal_horas_hab",37
"Navarra (Comunidad Foral de)",2010,"15","asal_horas_hab",38
"Navarra (Comunidad Foral de)",2006,"15","asal_horas_hab",38
"País Vasco",2015,"16","asal_horas_hab",37
"País Vasco",2013,"16","asal_horas_hab",37
"País Vasco",2011,"16","asal_horas_hab",37
"País Vasco",2009,"16","asal_horas_hab",37
"País Vasco",2007,"16","asal_horas_hab",37
"País Vasco",2008,"16","asal_horas_hab",37
"País Vasco",2014,"16","asal_horas_hab",37
"País Vasco",2012,"16","asal_horas_hab",37
"País Vasco",2010,"16","asal_horas_hab",37
"País Vasco",2006,"16","asal_horas_hab",37
"Rioja (La)",2009,"17","asal_horas_hab",37
"Rioja (La)",2006,"17","asal_horas_hab",38
"Rioja (La)",2007,"17","asal_horas_hab",38
"Rioja (La)",2010,"17","asal_horas_hab",38
"Rioja (La)",2008,"17","asal_horas_hab",38
"Rioja (La)",2011,"17","asal_horas_hab",37
"Rioja (La)",2014,"17","asal_horas_hab",37
"Rioja (La)",2012,"17","asal_horas_hab",37
"Rioja (La)",2015,"17","asal_horas_hab",37
"Rioja (La)",2013,"17","asal_horas_hab",37
"Andalucía",2008,"1","asal_horas_dif",1
"Andalucía",2006,"1","asal_horas_dif",1
"Andalucía",2009,"1","asal_horas_dif",1
"Andalucía",2007,"1","asal_horas_dif",1
"Andalucía",2010,"1","asal_horas_dif",1
"Andalucía",2013,"1","asal_horas_dif",1
"Andalucía",2011,"1","asal_horas_dif",1
"Andalucía",2014,"1","asal_horas_dif",1
"Andalucía",2015,"1","asal_horas_dif",1
"Andalucía",2012,"1","asal_horas_dif",1
"Aragón",2007,"2","asal_horas_dif",1
"Aragón",2008,"2","asal_horas_dif",1
"Aragón",2006,"2","asal_horas_dif",1
"Aragón",2009,"2","asal_horas_dif",1
"Aragón",2012,"2","asal_horas_dif",1
"Aragón",2010,"2","asal_horas_dif",1
"Aragón",2013,"2","asal_horas_dif",1
"Aragón",2014,"2","asal_horas_dif",1
"Aragón",2015,"2","asal_horas_dif",1
"Aragón",2011,"2","asal_horas_dif",1
"Asturias (Principado de)",2006,"3","asal_horas_dif",1
"Asturias (Principado de)",2009,"3","asal_horas_dif",1
"Asturias (Principado de)",2015,"3","asal_horas_dif",1
"Asturias (Principado de)",2013,"3","asal_horas_dif",1
"Asturias (Principado de)",2011,"3","asal_horas_dif",1
"Asturias (Principado de)",2014,"3","asal_horas_dif",1
"Asturias (Principado de)",2007,"3","asal_horas_dif",1
"Asturias (Principado de)",2010,"3","asal_horas_dif",1
"Asturias (Principado de)",2008,"3","asal_horas_dif",1
"Asturias (Principado de)",2012,"3","asal_horas_dif",1
"Balears (Illes)",2014,"4","asal_horas_dif",0
"Balears (Illes)",2010,"4","asal_horas_dif",0
"Balears (Illes)",2008,"4","asal_horas_dif",1
"Balears (Illes)",2006,"4","asal_horas_dif",1
"Balears (Illes)",2012,"4","asal_horas_dif",0
"Balears (Illes)",2015,"4","asal_horas_dif",0
"Balears (Illes)",2013,"4","asal_horas_dif",0
"Balears (Illes)",2011,"4","asal_horas_dif",0
"Balears (Illes)",2009,"4","asal_horas_dif",0
"Balears (Illes)",2007,"4","asal_horas_dif",1
"Canarias",2006,"5","asal_horas_dif",1
"Canarias",2007,"5","asal_horas_dif",1
"Canarias",2008,"5","asal_horas_dif",1
"Canarias",2011,"5","asal_horas_dif",1
"Canarias",2009,"5","asal_horas_dif",1
"Canarias",2015,"5","asal_horas_dif",1
"Canarias",2013,"5","asal_horas_dif",1
"Canarias",2014,"5","asal_horas_dif",1
"Canarias",2012,"5","asal_horas_dif",1
"Canarias",2010,"5","asal_horas_dif",1
"Cantabria",2008,"6","asal_horas_dif",1
"Cantabria",2006,"6","asal_horas_dif",1
"Cantabria",2009,"6","asal_horas_dif",1
"Cantabria",2007,"6","asal_horas_dif",1
"Cantabria",2010,"6","asal_horas_dif",1
"Cantabria",2013,"6","asal_horas_dif",1
"Cantabria",2011,"6","asal_horas_dif",0
"Cantabria",2014,"6","asal_horas_dif",1
"Cantabria",2015,"6","asal_horas_dif",0
"Cantabria",2012,"6","asal_horas_dif",1
"Castilla y León",2010,"7","asal_horas_dif",1
"Castilla y León",2008,"7","asal_horas_dif",1
"Castilla y León",2006,"7","asal_horas_dif",1
"Castilla y León",2007,"7","asal_horas_dif",1
"Castilla y León",2011,"7","asal_horas_dif",1
"Castilla y León",2009,"7","asal_horas_dif",1
"Castilla y León",2012,"7","asal_horas_dif",1
"Castilla y León",2015,"7","asal_horas_dif",1
"Castilla y León",2013,"7","asal_horas_dif",1
"Castilla y León",2014,"7","asal_horas_dif",1
"Castilla-La Mancha",2006,"8","asal_horas_dif",1
"Castilla-La Mancha",2009,"8","asal_horas_dif",1
"Castilla-La Mancha",2015,"8","asal_horas_dif",1
"Castilla-La Mancha",2013,"8","asal_horas_dif",1
"Castilla-La Mancha",2011,"8","asal_horas_dif",1
"Castilla-La Mancha",2014,"8","asal_horas_dif",1
"Castilla-La Mancha",2007,"8","asal_horas_dif",1
"Castilla-La Mancha",2010,"8","asal_horas_dif",1
"Castilla-La Mancha",2008,"8","asal_horas_dif",1
"Castilla-La Mancha",2012,"8","asal_horas_dif",1
"Cataluña",2008,"9","asal_horas_dif",0
"Cataluña",2014,"9","asal_horas_dif",0
"Cataluña",2012,"9","asal_horas_dif",0
"Cataluña",2010,"9","asal_horas_dif",0
"Cataluña",2013,"9","asal_horas_dif",0
"Cataluña",2006,"9","asal_horas_dif",1
"Cataluña",2009,"9","asal_horas_dif",0
"Cataluña",2015,"9","asal_horas_dif",0
"Cataluña",2011,"9","asal_horas_dif",0
"Cataluña",2007,"9","asal_horas_dif",1
